,FileName,Label,ClassName
706,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_183.jpg,2,Galerina Autumnalis
707,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_192.jpg,2,Galerina Autumnalis
708,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_188.jpg,2,Galerina Autumnalis
709,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_189.jpg,2,Galerina Autumnalis
710,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_190.jpg,2,Galerina Autumnalis
711,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_198.jpg,2,Galerina Autumnalis
712,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_196.jpg,2,Galerina Autumnalis
713,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_202.jpg,2,Galerina Autumnalis
714,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_203.jpg,2,Galerina Autumnalis
715,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_197.jpg,2,Galerina Autumnalis
716,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_204.jpg,2,Galerina Autumnalis
717,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_206.jpg,2,Galerina Autumnalis
718,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_214.jpg,2,Galerina Autumnalis
719,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_213.jpg,2,Galerina Autumnalis
720,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_209.jpg,2,Galerina Autumnalis
721,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_211.jpg,2,Galerina Autumnalis
722,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_210.jpg,2,Galerina Autumnalis
723,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_207.jpg,2,Galerina Autumnalis
724,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_215.jpg,2,Galerina Autumnalis
725,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_212.jpg,2,Galerina Autumnalis
726,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_205.jpg,2,Galerina Autumnalis
727,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_208.jpg,2,Galerina Autumnalis
728,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_216.jpg,2,Galerina Autumnalis
729,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_226.jpg,2,Galerina Autumnalis
730,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_227.jpg,2,Galerina Autumnalis
731,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_220.jpg,2,Galerina Autumnalis
732,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_219.jpg,2,Galerina Autumnalis
733,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_224.jpg,2,Galerina Autumnalis
734,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_238.jpg,2,Galerina Autumnalis
735,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_234.jpg,2,Galerina Autumnalis
736,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_232.jpg,2,Galerina Autumnalis
737,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_236.jpg,2,Galerina Autumnalis
738,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_239.jpg,2,Galerina Autumnalis
739,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_237.jpg,2,Galerina Autumnalis
740,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_247.jpg,2,Galerina Autumnalis
741,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_244.jpg,2,Galerina Autumnalis
742,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_250.jpg,2,Galerina Autumnalis
743,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_248.jpg,2,Galerina Autumnalis
744,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_243.jpg,2,Galerina Autumnalis
745,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_255.jpg,2,Galerina Autumnalis
746,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_254.jpg,2,Galerina Autumnalis
747,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_257.jpg,2,Galerina Autumnalis
748,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_259.jpg,2,Galerina Autumnalis
749,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_258.jpg,2,Galerina Autumnalis
750,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_260.jpg,2,Galerina Autumnalis
751,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_262.jpg,2,Galerina Autumnalis
752,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_272.jpg,2,Galerina Autumnalis
753,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_263.jpg,2,Galerina Autumnalis
754,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_268.jpg,2,Galerina Autumnalis
755,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_266.jpg,2,Galerina Autumnalis
756,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_270.jpg,2,Galerina Autumnalis
757,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_274.jpg,2,Galerina Autumnalis
758,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_275.jpg,2,Galerina Autumnalis
759,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_277.jpg,2,Galerina Autumnalis
760,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_281.jpg,2,Galerina Autumnalis
761,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_280.jpg,2,Galerina Autumnalis
762,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_283.jpg,2,Galerina Autumnalis
763,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_278.jpg,2,Galerina Autumnalis
764,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_276.jpg,2,Galerina Autumnalis
765,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_286.jpg,2,Galerina Autumnalis
766,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_295.jpg,2,Galerina Autumnalis
767,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_288.jpg,2,Galerina Autumnalis
768,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_289.jpg,2,Galerina Autumnalis
769,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_291.jpg,2,Galerina Autumnalis
770,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_290.jpg,2,Galerina Autumnalis
771,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_296.jpg,2,Galerina Autumnalis
772,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_297.jpg,2,Galerina Autumnalis
773,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_307.jpg,2,Galerina Autumnalis
774,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_302.jpg,2,Galerina Autumnalis
775,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_306.jpg,2,Galerina Autumnalis
776,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_303.jpg,2,Galerina Autumnalis
777,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_304.jpg,2,Galerina Autumnalis
778,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_300.jpg,2,Galerina Autumnalis
779,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_317.jpg,2,Galerina Autumnalis
780,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_318.jpg,2,Galerina Autumnalis
781,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_310.jpg,2,Galerina Autumnalis
782,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_311.jpg,2,Galerina Autumnalis
783,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_314.jpg,2,Galerina Autumnalis
784,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_313.jpg,2,Galerina Autumnalis
785,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_320.jpg,2,Galerina Autumnalis
786,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_330.jpg,2,Galerina Autumnalis
787,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_327.jpg,2,Galerina Autumnalis
788,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_322.jpg,2,Galerina Autumnalis
789,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_328.jpg,2,Galerina Autumnalis
790,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_331.jpg,2,Galerina Autumnalis
791,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_336.jpg,2,Galerina Autumnalis
792,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_339.jpg,2,Galerina Autumnalis
793,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_334.jpg,2,Galerina Autumnalis
794,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_335.jpg,2,Galerina Autumnalis
795,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_341.jpg,2,Galerina Autumnalis
796,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_342.jpg,2,Galerina Autumnalis
797,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_343.jpg,2,Galerina Autumnalis
798,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_344.jpg,2,Galerina Autumnalis
799,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_347.jpg,2,Galerina Autumnalis
800,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_354.jpg,2,Galerina Autumnalis
801,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_349.jpg,2,Galerina Autumnalis
802,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_350.jpg,2,Galerina Autumnalis
803,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_346.jpg,2,Galerina Autumnalis
804,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_348.jpg,2,Galerina Autumnalis
805,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_355.jpg,2,Galerina Autumnalis
806,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_351.jpg,2,Galerina Autumnalis
807,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_352.jpg,2,Galerina Autumnalis
808,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_356.jpg,2,Galerina Autumnalis
809,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_362.jpg,2,Galerina Autumnalis
810,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_360.jpg,2,Galerina Autumnalis
811,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_359.jpg,2,Galerina Autumnalis
812,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_358.jpg,2,Galerina Autumnalis
813,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_357.jpg,2,Galerina Autumnalis
814,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_365.jpg,2,Galerina Autumnalis
815,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_367.jpg,2,Galerina Autumnalis
816,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_372.jpg,2,Galerina Autumnalis
817,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_371.jpg,2,Galerina Autumnalis
818,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_368.jpg,2,Galerina Autumnalis
819,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_375.jpg,2,Galerina Autumnalis
820,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_378.jpg,2,Galerina Autumnalis
821,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_379.jpg,2,Galerina Autumnalis
822,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_381.jpg,2,Galerina Autumnalis
823,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_389.jpg,2,Galerina Autumnalis
824,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_385.jpg,2,Galerina Autumnalis
825,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_384.jpg,2,Galerina Autumnalis
826,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_387.jpg,2,Galerina Autumnalis
827,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_391.jpg,2,Galerina Autumnalis
828,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_393.jpg,2,Galerina Autumnalis
829,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_395.jpg,2,Galerina Autumnalis
830,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_394.jpg,2,Galerina Autumnalis
831,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_397.jpg,2,Galerina Autumnalis
832,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_392.jpg,2,Galerina Autumnalis
833,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_402.jpg,2,Galerina Autumnalis
834,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_410.jpg,2,Galerina Autumnalis
835,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_406.jpg,2,Galerina Autumnalis
836,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_408.jpg,2,Galerina Autumnalis
837,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_405.jpg,2,Galerina Autumnalis
838,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_414.jpg,2,Galerina Autumnalis
839,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_411.jpg,2,Galerina Autumnalis
840,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_412.jpg,2,Galerina Autumnalis
841,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_415.jpg,2,Galerina Autumnalis
842,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_422.jpg,2,Galerina Autumnalis
843,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_418.jpg,2,Galerina Autumnalis
844,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_420.jpg,2,Galerina Autumnalis
845,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_421.jpg,2,Galerina Autumnalis
846,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_425.jpg,2,Galerina Autumnalis
847,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_423.jpg,2,Galerina Autumnalis
848,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_427.jpg,2,Galerina Autumnalis
849,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_426.jpg,2,Galerina Autumnalis
850,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_432.jpg,2,Galerina Autumnalis
851,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_428.jpg,2,Galerina Autumnalis
852,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_434.jpg,2,Galerina Autumnalis
853,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_436.jpg,2,Galerina Autumnalis
854,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_430.jpg,2,Galerina Autumnalis
855,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_437.jpg,2,Galerina Autumnalis
856,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_438.jpg,2,Galerina Autumnalis
857,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_439.jpg,2,Galerina Autumnalis
858,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_445.jpg,2,Galerina Autumnalis
859,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_447.jpg,2,Galerina Autumnalis
860,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_444.jpg,2,Galerina Autumnalis
861,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_446.jpg,2,Galerina Autumnalis
862,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_452.jpg,2,Galerina Autumnalis
863,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_451.jpg,2,Galerina Autumnalis
864,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_450.jpg,2,Galerina Autumnalis
865,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_457.jpg,2,Galerina Autumnalis
866,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_465.jpg,2,Galerina Autumnalis
867,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_471.jpg,2,Galerina Autumnalis
868,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_462.jpg,2,Galerina Autumnalis
869,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_463.jpg,2,Galerina Autumnalis
870,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_466.jpg,2,Galerina Autumnalis
871,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_464.jpg,2,Galerina Autumnalis
872,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_468.jpg,2,Galerina Autumnalis
873,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_472.jpg,2,Galerina Autumnalis
874,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_473.jpg,2,Galerina Autumnalis
875,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_474.jpg,2,Galerina Autumnalis
876,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_483.jpg,2,Galerina Autumnalis
877,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_480.jpg,2,Galerina Autumnalis
878,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_477.jpg,2,Galerina Autumnalis
879,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_481.jpg,2,Galerina Autumnalis
880,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_475.jpg,2,Galerina Autumnalis
881,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_476.jpg,2,Galerina Autumnalis
882,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_485.jpg,2,Galerina Autumnalis
883,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_491.jpg,2,Galerina Autumnalis
884,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_487.jpg,2,Galerina Autumnalis
885,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_488.jpg,2,Galerina Autumnalis
886,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_490.jpg,2,Galerina Autumnalis
887,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_494.jpg,2,Galerina Autumnalis
888,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_493.jpg,2,Galerina Autumnalis
889,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_496.jpg,2,Galerina Autumnalis
890,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_497.jpg,2,Galerina Autumnalis
891,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_504.jpg,2,Galerina Autumnalis
892,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_503.jpg,2,Galerina Autumnalis
893,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_498.jpg,2,Galerina Autumnalis
894,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_499.jpg,2,Galerina Autumnalis
895,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_502.jpg,2,Galerina Autumnalis
896,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_501.jpg,2,Galerina Autumnalis
897,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_505.jpg,2,Galerina Autumnalis
898,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_500.jpg,2,Galerina Autumnalis
899,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_511.jpg,2,Galerina Autumnalis
900,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_514.jpg,2,Galerina Autumnalis
901,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_517.jpg,2,Galerina Autumnalis
902,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_510.jpg,2,Galerina Autumnalis
903,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_509.jpg,2,Galerina Autumnalis
904,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_515.jpg,2,Galerina Autumnalis
905,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_521.jpg,2,Galerina Autumnalis
906,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_520.jpg,2,Galerina Autumnalis
907,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_519.jpg,2,Galerina Autumnalis
908,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_005.jpg,3,Oyster
909,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_003.jpg,3,Oyster
910,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_002.jpg,3,Oyster
911,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_006.jpg,3,Oyster
912,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_008.jpg,3,Oyster
913,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_013.jpg,3,Oyster
914,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_012.jpg,3,Oyster
915,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_010.jpg,3,Oyster
916,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_017.jpg,3,Oyster
917,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_018.jpg,3,Oyster
918,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_019.jpg,3,Oyster
919,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_028.jpg,3,Oyster
920,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_029.jpg,3,Oyster
921,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_023.jpg,3,Oyster
922,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_021.jpg,3,Oyster
923,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_022.jpg,3,Oyster
924,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_027.jpg,3,Oyster
925,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_030.jpg,3,Oyster
926,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_026.jpg,3,Oyster
927,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_040.jpg,3,Oyster
